IKResults,,,,,,,,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,,,,,,,,
nRows=577,,,,,,,,,,,,,,,,,,,,,,,,,
nColumns=26,,,,,,,,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Units are S.I. units (second, meters, Newtons, ...)",,,,,,,,,,,,,,,,,,,,,,,,,
"If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,,,,,,,,
time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_ext,lumbar_bend,lumbar_rota
16.384,-8.3804265,1.80122187,99.5584436,0.31112867,0.92711238,0.13234456,25.22490971,-9.74727924,-5.88653267,3.40367508,0.05940534,-3.69760852,1.01397791,-7.49999051,-20.25858621,7.11427587,5.21706123,14.60622993,0.2549268,-0.02596378,13.70770505,-7.49999051,-16.95560743,-8.24591735,-11.65956601
16.388,-8.43285207,1.61459199,99.72045408,0.31108182,0.92635354,0.12632186,25.08424049,-9.82329747,-5.86611291,3.48182062,0.06076923,-3.6027793,0.89507157,-7.49999063,-20.36919635,7.0756475,5.48908734,14.69128951,0.25641137,-0.51178254,13.32956697,-7.49999063,-16.70315933,-8.25235394,-11.75776662
16.392,-8.33160685,1.58164783,99.87156125,0.31116002,0.9257208,0.12020596,24.71620495,-9.69540991,-5.98227171,3.41938047,0.05967945,-3.69751106,0.68560264,-7.49999069,-20.55194194,6.78702031,5.37480862,14.91167293,0.26025779,-0.69748691,13.84355962,-7.49999069,-16.58109612,-8.07523495,-11.79219651
16.396,-8.28776646,1.5037035,100.0187607,0.31122863,0.92505512,0.11407901,24.40242279,-9.62931057,-6.0260304,3.3647164,0.05872538,-3.85931006,0.37671867,-7.49999094,-20.70153152,6.59044534,5.39356191,15.10999206,0.26371911,-1.05011342,13.99157066,-7.49999094,-16.41688957,-7.96471959,-11.84175103
16.4,-8.23277808,1.36940419,100.140541,0.31127484,0.92436325,0.10787143,24.1539604,-9.55280931,-6.06789283,3.28904593,0.05740468,-4.1138156,0.05763464,-7.49999094,-20.78878431,6.41183697,5.43060287,15.30221437,0.26707402,-1.45069819,14.00473401,-7.49999094,-16.17591389,-7.85998751,-11.85345953
16.404,-8.1121671,1.34819344,100.4167451,0.3112085,0.92389648,0.10168149,23.69192653,-9.44556238,-6.41843716,3.063414,0.05346666,-4.5560468,-0.19088688,-7.49999122,-20.92786794,6.07599254,5.52005008,15.60094278,0.27228782,-1.78704795,14.27796238,-7.49999122,-16.07214419,-7.62481819,-12.01927306
16.408,-8.02600408,1.25949012,100.5903317,0.31126891,0.92333394,0.09548561,23.34974724,-9.33243765,-6.55306633,2.83685742,0.0495125,-5.14414616,-0.67511464,-7.49999146,-20.98371768,5.83038207,5.5627522,15.9104465,0.27768968,-2.21229297,14.40509703,-7.49999146,-15.88555677,-7.47297133,-12.07341783
16.412,-7.88907353,1.19321411,100.7590594,0.31132184,0.9228579,0.08924886,22.99390546,-9.16362883,-6.73557425,2.58869213,0.0451812,-5.88792684,-1.0521454,-7.49999195,-21.04338327,5.5357253,5.59101279,16.22829698,0.28323721,-2.63476625,14.5404912,-7.49999195,-15.71344261,-7.24573271,-12.14152349
16.416,-7.79982658,1.06903925,100.9089085,0.31138086,0.92237277,0.08313231,22.7196855,-9.04662917,-6.78557838,2.32959249,0.04065906,-6.75615945,-1.67321553,-7.4999921,-20.99522914,5.32971928,5.71201759,16.62449713,0.29015221,-3.18384656,14.35509379,-7.4999921,-15.49823623,-7.09250787,-12.13536137
16.42,-7.67725761,0.96364388,101.0739373,0.31146346,0.92196917,0.07704464,22.43981627,-8.88951393,-6.86763326,2.06651762,0.03606754,-7.75797898,-2.29839306,-7.49999221,-20.92267302,5.07973712,5.82522868,17.07630186,0.29803769,-3.71917338,14.33556161,-7.49999221,-15.31115384,-6.89239019,-12.15725356
16.424,-7.44435902,0.94396228,101.2537638,0.31151269,0.92169448,0.0709427,22.08786763,-8.62351489,-7.13788593,1.83056584,0.0319494,-8.68087419,-2.50627272,-7.4999925,-20.86726021,4.66550989,5.75890085,17.61518486,0.30744297,-4.12825198,14.72775407,-7.4999925,-15.19210799,-6.5391722,-12.19449367
16.428,-7.26705699,0.85947693,101.3905491,0.31159609,0.92144796,0.06497734,21.85661703,-8.41093153,-7.19576552,1.66521426,0.02906347,-9.73197465,-3.02300892,-7.49999276,-20.72730524,4.37523902,5.8498588,18.16394346,0.31702062,-4.70949765,14.67785878,-7.49999276,-15.03800396,-6.26652154,-12.19967436
16.432,-7.01382625,0.76612612,101.4341151,0.31176523,0.92120745,0.05896478,21.69893162,-8.0941773,-7.17504273,1.56781199,0.02736348,-10.74117762,-3.44189428,-7.49999307,-20.52614149,4.03130153,5.74850076,18.76759962,0.32755641,-5.29183615,14.79889844,-7.49999307,-14.83304276,-5.92328591,-12.06962083
16.436,-6.80919837,0.70162488,101.5328992,0.31188693,0.92112813,0.05316191,21.54184936,-7.84791336,-7.12266897,1.55655263,0.02716697,-11.79906678,-4.0339857,-7.49999328,-20.3075423,3.73627307,5.83862288,19.43597521,0.33922176,-5.95879972,14.70738228,-7.49999328,-14.72176654,-5.61335083,-12.01898793
16.44,-6.55181546,0.45323264,101.5310624,0.31197262,0.92094973,0.04726177,21.66127192,-7.56463248,-6.95955106,1.65848197,0.02894597,-12.87230148,-4.55559447,-7.49999328,-19.87582881,3.48881742,5.87688363,20.09713313,0.35076114,-6.80367797,14.41355108,-7.49999328,-14.36896242,-5.28238608,-11.88553552
16.444,-6.19193093,0.71560239,101.6438194,0.31208461,0.92130199,0.04152183,21.23306322,-7.12227324,-7.13389155,1.8109342,0.03160676,-13.57766412,-4.76292036,-7.4999935,-19.88423876,2.93218163,5.76221017,20.91230343,0.36498855,-7.28030242,14.85383713,-7.4999935,-14.61213041,-4.70278918,-11.86051143
16.448,-5.87445258,0.72163694,101.6132133,0.31225294,0.92145602,0.03576679,21.19654365,-6.7335834,-6.99534829,2.14299927,0.03740239,-14.37369049,-5.23416935,-7.49999371,-19.62581865,2.5648361,5.66555037,21.69562543,0.3786601,-8.05064681,14.79916648,-7.49999371,-14.56193453,-4.25081016,-11.68188177
16.452,-5.51421669,0.71341566,101.5359159,0.31243668,0.92162144,0.02997709,21.263528,-6.30546459,-6.86933822,2.64787107,0.04621407,-15.0113858,-5.49778017,-7.49999406,-19.31682421,2.1666635,5.49988958,22.52210201,0.39308483,-8.8538495,14.81789661,-7.49999406,-14.47774388,-3.74949126,-11.47444793
16.456,-5.1919446,0.73369251,101.4786959,0.3126112,0.92189694,0.02432777,21.35048365,-5.93059469,-6.70301211,3.28187407,0.05727951,-15.58306496,-5.7951873,-7.49999443,-18.99192593,1.8144627,5.44493027,23.4048844,0.40849229,-9.76344877,14.67524893,-7.49999443,-14.45311971,-3.28563739,-11.32753613
16.46,-4.84814075,0.67089178,101.3418744,0.31282139,0.92207355,0.01864648,21.61228967,-5.52579044,-6.48040931,4.07824842,0.07117886,-15.99205126,-6.19779647,-7.49999453,-18.55819445,1.47516893,5.27426064,24.33274101,0.42468645,-10.5764627,14.64033248,-7.49999453,-14.33624807,-2.82049235,-11.043704
16.464,-4.50552007,0.67576783,101.1899357,0.31306538,0.92233865,0.01298976,21.83083156,-5.11555756,-6.25567941,4.94786906,0.08635661,-16.25436726,-6.29839605,-7.49999457,-18.16776258,1.12233155,5.08547651,25.28830015,0.4413641,-11.48878252,14.71325004,-7.49999457,-14.30635252,-2.33601352,-10.80088066
16.468,-4.14541394,0.69774453,101.0366128,0.31332399,0.9226505,0.00730141,22.03458144,-4.68614711,-6.11638862,5.84570957,0.10202688,-16.43407489,-6.38720266,-7.49999473,-17.75194877,0.72687202,4.81640279,26.30353173,0.45908323,-12.38731942,14.835379,-7.49999473,-14.2743381,-1.85241283,-10.55598004
16.472,-3.82061197,0.55299271,100.8165261,0.31362303,0.92285813,0.00159749,22.43185722,-4.30030918,-5.81737846,6.76731957,0.11811201,-16.68334717,-6.46918173,-7.49999484,-17.15938211,0.45752117,4.61374011,27.30515392,0.47656484,-13.5460197,14.55349093,-7.49999484,-14.05898244,-1.44599468,-10.23396132
16.476,-3.49116186,0.7292319,100.7134242,0.31388536,0.92338335,-0.00399636,22.38729959,-3.87990733,-5.74811742,7.54700203,0.13172003,-16.76026874,-6.54600139,-7.49999504,-16.84824619,0.03584544,4.39791182,28.40528802,0.4957658,-14.39828217,14.78763888,-7.49999504,-14.24009579,-0.95811091,-10.06814676
16.48,-3.21036546,0.6073449,100.5209267,0.31423332,0.92369848,-0.00962699,22.69263552,-3.53557375,-5.57854514,8.36915239,0.14606926,-16.96118255,-6.54010973,-7.49999514,-16.20666502,-0.22258416,4.2059829,29.49691912,0.51481836,-15.64957671,14.56918067,-7.49999514,-14.07866331,-0.61283864,-9.83222687
16.484,-2.90794436,0.77097661,100.2886119,0.31466263,0.92423094,-0.01526055,22.62249206,-3.08156772,-5.31739164,9.06395697,0.15819589,-16.97367695,-6.5842337,-7.49999524,-15.88066835,-0.58812149,3.86250324,30.58276293,0.53376991,-16.58078285,14.68390109,-7.49999524,-14.24412866,-0.18833676,-9.50948646
16.488,-2.65177878,0.77188314,100.0585223,0.31516143,0.92465743,-0.02087226,22.70639464,-2.7031183,-5.10419772,9.72309744,0.16970006,-17.06537022,-6.54906189,-7.49999536,-15.34138192,-0.88384315,3.54976105,31.71221569,0.55348258,-17.71991667,14.70201822,-7.49999536,-14.22853495,0.12302616,-9.2403075
16.492,-2.42515196,0.80246198,99.83108424,0.31568234,0.92516222,-0.02642971,22.72091419,-2.33421955,-4.87603272,10.32713346,0.18024248,-17.13981599,-6.60484366,-7.49999548,-14.82040783,-1.14941825,3.27488248,32.836097,0.57309801,-18.86947031,14.66344221,-7.49999548,-14.26333162,0.40343811,-8.92979037
16.496,-2.20624743,0.80603422,99.65934577,0.31615468,0.92569892,-0.03198035,22.69650109,-1.9974142,-4.78486939,10.80668435,0.18861222,-17.27644018,-6.60163121,-7.49999564,-14.22942573,-1.41682023,3.04761828,33.98976401,0.59323329,-20.17510816,14.40785941,-7.49999564,-14.25737152,0.67162374,-8.70640797
16.5,-1.96933203,0.7047738,99.45297525,0.31674658,0.92611493,-0.03753646,22.79221359,-1.6335105,-4.60561072,11.29588787,0.19715044,-17.42080203,-6.63065116,-7.4999957,-13.49714334,-1.70826523,2.75885712,35.16963919,0.613826,-21.4801283,14.36256884,-7.4999957,-14.13001709,0.91249535,-8.40667448
16.504,-1.84786877,0.8174959,99.28495989,0.31736956,0.92677687,-0.04296252,22.56426399,-1.3456913,-4.43877726,11.64578523,0.2032573,-17.41298479,-6.76817919,-7.49999577,-13.00336726,-1.92681131,2.52402629,36.32781562,0.63403999,-22.60731265,14.25321202,-7.49999577,-14.27826364,1.04228349,-8.20373086
16.508,-1.72589855,0.83388506,99.08322841,0.31810715,0.92735349,-0.04833705,22.45109859,-1.0462221,-4.21475364,12.00372908,0.20950459,-17.47026008,-6.94826891,-7.49999586,-12.38169708,-2.1315383,2.27407134,37.47631559,0.6540851,-23.92656879,14.10200087,-7.49999586,-14.32316347,1.14023215,-7.94833421
16.512,-1.58603119,0.86216146,99.00771376,0.31867723,0.92800677,-0.05371539,22.25013231,-0.78186769,-4.22134915,12.24578078,0.21372919,-17.50616972,-7.03475211,-7.49999606,-11.72191737,-2.37864872,2.13947821,38.65504819,0.67465786,-25.27072439,13.76325442,-7.49999606,-14.35579778,1.27977609,-7.79929722
16.516,-1.44065711,0.60823024,98.80575365,0.31949769,0.92831283,-0.05914837,22.40729879,-0.48089895,-3.98226126,12.57522262,0.21947904,-17.57757679,-7.18931294,-7.4999961,-10.75994192,-2.59220189,1.86031209,39.82233061,0.69503079,-26.66670569,13.59464422,-7.4999961,-14.04779438,1.33132399,-7.51244004
16.52,-1.36050118,0.52372353,98.79628057,0.32011102,0.92889099,-0.06431446,22.32374591,-0.30450499,-3.99437476,12.84531057,0.22419296,-17.54515272,-7.30814576,-7.49999613,-9.91284453,-2.76566676,1.88010021,41.01593688,0.71586314,-28.0105901,13.35301387,-7.49999613,-13.98907765,1.36722019,-7.46090172
16.524,-1.3335839,0.75154403,98.75244825,0.32076317,0.92983375,-0.06943326,21.82086344,-0.10071927,-3.88863771,12.96464589,0.22627576,-17.37171541,-7.58168364,-7.4999962,-9.48656702,-2.90645712,1.86435829,42.07884484,0.73441439,-28.9851564,12.895223,-7.4999962,-14.29661523,1.38351624,-7.32864282
16.528,-1.25185152,0.72243629,98.73133041,0.32140562,0.93052909,-0.07458484,21.61918395,0.10674379,-3.85994446,13.12643809,0.22909956,-17.31099133,-7.77747179,-7.49999626,-8.72202254,-3.07706288,1.87967112,43.20840304,0.7541289,-29.92174544,12.55482104,-7.49999626,-14.27448664,1.41915817,-7.24327804
16.532,-1.20969689,0.63618817,98.706932,0.32207549,0.93114897,-0.07966849,21.49774701,0.26429469,-3.8103806,13.34119971,0.23284786,-17.17391833,-7.97884215,-7.4999964,-7.88545587,-3.19240289,1.9260764,44.358366,0.77419954,-30.57652108,12.35138838,-7.4999964,-14.20407884,1.38262637,-7.12452696
16.536,-1.15216321,0.55883622,98.70949744,0.32266878,0.93182669,-0.08470782,21.34129423,0.42839854,-3.78264036,13.50245417,0.23566228,-17.09616615,-8.22228414,-7.4999965,-7.04467996,-3.30903223,2.01241274,45.52067068,0.79448558,-30.92565219,12.08199886,-7.4999965,-14.12753167,1.37698075,-7.04664488
16.54,-1.07312002,0.42478999,98.75872993,0.3232141,0.93246575,-0.08976621,21.22259965,0.58502644,-3.83661507,13.63138206,0.2379125,-16.99360368,-8.39885549,-7.49999665,-6.11317748,-3.44117883,2.15856618,46.72694256,0.815539,-30.92071762,11.96251508,-7.49999665,-13.96706181,1.38778776,-7.00204635
16.544,-1.07952444,0.4292626,98.80000507,0.32374926,0.93332182,-0.09466739,20.96405536,0.67478935,-3.82956466,13.80093429,0.24087174,-16.81693948,-8.60764984,-7.49999678,-5.3621497,-3.46749291,2.3697793,47.86942338,0.83547905,-30.5570254,11.86297837,-7.49999678,-14.01216402,1.32196926,-6.98459562
16.548,-1.08958698,0.42800188,98.8211792,0.32429382,0.93415921,-0.09963954,20.69703413,0.74873212,-3.89203984,13.95756185,0.24360541,-16.49584988,-8.46784002,-7.49999689,-4.61062852,-3.49097958,2.53218961,49.00574534,0.85531161,-29.9085166,11.8974335,-7.49999689,-14.02966822,1.24801672,-6.93660859
16.552,-1.06506019,0.33872151,98.84873331,0.32478984,0.9349283,-0.10454572,20.51290388,0.85857852,-3.85810766,14.0597548,0.24538901,-16.40212475,-8.75951216,-7.49999698,-3.73477582,-3.51925697,2.71034319,50.16968578,0.8756262,-29.04528838,11.86107661,-7.49999698,-13.93944023,1.19696791,-6.88151496
16.556,-1.07290981,0.33392162,98.92125745,0.32522351,0.9358424,-0.10947079,20.22310708,0.90792387,-3.99631686,14.16618298,0.24724654,-16.16413371,-8.69559895,-7.49999708,-2.96512376,-3.51920475,2.93727835,51.25155675,0.89450841,-28.05047476,11.88574176,-7.49999708,-13.94365551,1.13800135,-6.88839182
16.56,-1.05932066,0.24690472,98.94902346,0.32567752,0.93665058,-0.11439822,20.01267628,0.98985233,-4.01836789,14.22972207,0.2483555,-16.0433682,-8.79405892,-7.49999714,-2.10226534,-3.52717989,3.08475654,52.32471745,0.9132386,-26.95629222,11.91312988,-7.49999714,-13.83783378,1.07458103,-6.84827954
16.564,-1.06067762,0.20562044,98.97287953,0.32611494,0.93755703,-0.11931611,19.75620928,1.06119135,-4.04860257,14.30823697,0.24972585,-15.89713084,-8.89227096,-7.49999731,-1.30562965,-3.51395586,3.23017239,53.29726091,0.93021269,-25.90915185,11.87784177,-7.49999731,-13.78751047,0.99654233,-6.79195722
16.568,-1.11714065,0.21513098,98.93146548,0.32663601,0.93851113,-0.12426209,19.44089842,1.10114743,-3.98510711,14.39757933,0.25128516,-15.61630121,-8.84617994,-7.49999747,-0.61098589,-3.45614202,3.27223551,54.16837899,0.94541656,-24.88420631,11.83286491,-7.49999747,-13.8146406,0.86121398,-6.77027341
16.572,-1.19255885,0.32257278,98.98801337,0.3269698,0.93961675,-0.12914982,19.00407155,1.07678307,-4.14543959,14.4904673,0.25290636,-15.26921934,-8.64063608,-7.4999976,-0.0095481,-3.36560175,3.45236754,54.94524236,0.95897539,-24.0350811,11.7399457,-7.4999976,-13.93618592,0.74257555,-6.76160188
16.576,-1.24215568,0.39253784,99.04635501,0.32727307,0.94071309,-0.13412622,18.58475897,1.06045393,-4.37792477,14.52508271,0.25351052,-14.97681119,-8.24877983,-7.49999772,0.62178783,-3.30124526,3.59997062,55.66442666,0.97152752,-23.20391006,11.64159733,-7.49999772,-14.0016224,0.64960385,-6.79563696
16.58,-1.22448862,0.20166314,98.82080479,0.32794016,0.9414156,-0.13910009,18.49203046,1.21513686,-4.01383319,14.53958894,0.2537637,-14.98430307,-8.47444622,-7.49999779,1.52556853,-3.29821522,3.41491656,56.37850175,0.98399048,-22.47617991,11.47238429,-7.49999779,-13.74704074,0.52552225,-6.34344387
16.584,-1.32152585,0.44506028,98.99331578,0.32805361,0.94274129,-0.14405388,17.85740629,1.11296942,-4.49215989,14.56962966,0.25428801,-14.51254443,-7.84710236,-7.49999788,1.95373919,-3.18918549,3.6626432,56.90870402,0.99324426,-21.89083399,11.25751725,-7.49999788,-14.01662513,0.43711098,-6.66129265
16.588,-1.3698874,0.46716778,98.91058342,0.32851323,0.94374722,-0.14901981,17.49340778,1.15535039,-4.45081106,14.56857301,0.25426957,-14.35449731,-7.80232021,-7.49999794,2.59868985,-3.13184742,3.61855705,57.42244715,1.00221077,-21.34548421,11.06305595,-7.49999794,-14.01592436,0.31035107,-6.56915575
16.592,-1.37711147,0.46070489,98.87600218,0.32890953,0.94469533,-0.1540116,17.15117702,1.21030803,-4.52269191,14.54055425,0.25378055,-14.23842545,-7.67178228,-7.49999799,3.29628361,-3.11905564,3.61320885,57.9023101,1.01058596,-20.85448388,10.88355643,-7.49999799,-13.96713624,0.23727178,-6.50245891
16.596,-1.33669219,0.29739908,98.76910347,0.32935327,0.94543814,-0.15900533,16.98717474,1.32089818,-4.46720798,14.47798958,0.25268859,-14.31001763,-7.71672461,-7.49999802,4.16890151,-3.14580356,3.50583784,58.36713001,1.01869859,-20.32933421,10.57841346,-7.49999802,-13.71675946,0.18560087,-6.39354637
16.6,-1.42436271,0.49818046,98.69010475,0.32978102,0.94661462,-0.1639959,16.41376838,1.32098469,-4.54556364,14.48907649,0.25288209,-13.87208457,-7.21601431,-7.4999981,4.56774029,-3.07804838,3.45074212,58.64440016,1.02353787,-19.98106843,10.45453794,-7.4999981,-13.92743916,0.05083775,-6.2838351
16.604,-1.43538189,0.49259278,98.58403317,0.33024139,0.94751439,-0.16896173,16.06656362,1.40143486,-4.52134594,14.43487075,0.25193602,-13.80837017,-7.2151086,-7.49999814,5.2256337,-3.07962058,3.34195093,58.94772479,1.02883188,-19.54957392,10.29409144,-7.49999814,-13.87708122,-0.03620779,-6.14583654
16.608,-1.46008178,0.48082955,98.42352526,0.33075269,0.94838791,-0.17396,15.73820746,1.4697278,-4.46660845,14.41205986,0.2515379,-13.64918318,-7.05172198,-7.4999982,5.85561314,-3.07280061,3.17524533,59.16707457,1.03266026,-19.11426827,10.10244191,-7.4999982,-13.8133629,-0.13386243,-5.98675182
16.612,-1.46399952,0.50386647,98.32110782,0.33113841,0.94929989,-0.17892127,15.33725269,1.53618896,-4.52913466,14.32452268,0.25001008,-13.43496991,-6.65302075,-7.4999983,6.46533368,-3.0774226,3.05102281,59.36589285,1.03613029,-18.68898275,9.91647469,-7.4999983,-13.79707231,-0.20205376,-5.86977782
16.616,-1.39496889,0.33856787,98.09286579,0.33174164,0.94992662,-0.18386894,15.1689858,1.72971035,-4.28985745,14.21410607,0.24808295,-13.64890056,-6.95276422,-7.49999832,7.28234373,-3.17789722,2.79359111,59.56484661,1.03960269,-18.16023585,9.81606537,-7.49999832,-13.53857059,-0.24580745,-5.58329399
16.62,-1.50652891,0.48886676,98.00085767,0.33211282,0.95098,-0.18875146,14.6382217,1.68866965,-4.40313166,14.19101497,0.24767994,-13.20595546,-6.49254606,-7.49999837,7.69201866,-3.07645531,2.6772001,59.57475134,1.03977556,-17.76319381,9.67154638,-7.49999837,-13.69835177,-0.40010675,-5.50215588
16.624,-1.53297005,0.53980243,97.89634032,0.33247606,0.9518749,-0.19365117,14.20087307,1.72869109,-4.49673942,14.09569296,0.24601625,-12.97738865,-6.08801555,-7.49999842,8.23233441,-3.06077377,2.55165172,59.59987438,1.04021404,-17.29301054,9.58191236,-7.49999842,-13.71794227,-0.47742822,-5.41862945
16.628,-1.56569509,0.56484434,97.75565377,0.33288918,0.95271024,-0.19856467,13.79899166,1.77511246,-4.5371425,14.01229733,0.24456072,-12.77401707,-5.84580963,-7.49999847,8.77806493,-3.04502694,2.38232215,59.56518039,1.03960852,-16.79821153,9.51542644,-7.49999847,-13.70295972,-0.57361099,-5.22134838
16.632,-1.60271227,0.55190428,97.57082571,0.33337689,0.95346751,-0.20341387,13.45772419,1.84284619,-4.41353522,13.94494711,0.24338524,-12.72596679,-5.90356046,-7.49999849,9.35442129,-3.03615069,2.15464937,59.48949609,1.03828758,-16.28662176,9.5319888,-7.49999849,-13.65460558,-0.69323503,-5.06671074
16.636,-1.57618425,0.4314705,97.4027408,0.33378874,0.95406252,-0.20832984,13.22488268,1.94728156,-4.35375525,13.85058252,0.24173827,-12.68346324,-5.82831991,-7.49999848,10.05522471,-3.0719088,1.96258992,59.40724443,1.03685201,-15.69928115,9.57753688,-7.49999848,-13.44467311,-0.73654221,-4.84218182
16.64,-1.78244242,0.70337687,97.26554039,0.33423179,0.95517801,-0.21309969,12.55901553,1.83759085,-4.34236453,13.83103148,0.24139704,-12.2744849,-5.44315812,-7.49999849,10.23946963,-2.87685707,1.80227783,59.10169669,1.0315192,-15.3174079,9.56825795,-7.49999849,-13.78136714,-1.01068391,-4.77273736
16.644,-1.80737541,0.67308194,97.18345625,0.33456079,0.95582127,-0.21803664,12.20478401,1.8569185,-4.53028173,13.73263964,0.23967978,-12.08907723,-5.20440064,-7.49999848,10.81471158,-2.85768032,1.66682702,58.90521276,1.02808991,-14.77518043,9.63804268,-7.49999848,-13.68972728,-1.09821359,-4.6522388
16.648,-1.95246567,0.72054579,96.9823315,0.3350158,0.95660991,-0.22291874,11.79938857,1.77991678,-4.49125636,13.72810544,0.23960064,-11.74296221,-4.77505126,-7.49999851,11.21942606,-2.72266681,1.42772548,58.54500685,1.02180313,-14.2997218,9.69805932,-7.49999851,-13.71463652,-1.32993285,-4.45066306
16.652,-2.02398674,0.70444121,96.84935856,0.33543771,0.95730065,-0.22769952,11.45684428,1.77420265,-4.55988744,13.65890895,0.23839293,-11.56666983,-4.66872011,-7.49999853,11.73213111,-2.63344875,1.28815291,58.16384458,1.01515059,-13.95359751,9.69594952,-7.49999853,-13.66786015,-1.47210612,-4.34754621
16.656,-2.17636283,0.85189475,96.63340795,0.33591634,0.95812979,-0.23255619,10.91191918,1.69916546,-4.49824511,13.58268948,0.23706265,-11.25852473,-4.23288486,-7.49999855,12.00056506,-2.52296895,1.01090706,57.72850042,1.0075524,-13.42477221,9.9464432,-7.49999855,-13.80545467,-1.70922034,-4.08893803
16.66,-2.2196811,0.83552319,96.55190316,0.3362661,0.95871636,-0.23725212,10.55465946,1.7121918,-4.54637139,13.47850984,0.23524437,-11.11805008,-4.18565581,-7.49999856,12.56227755,-2.47113165,0.9036998,57.36782547,1.00125744,-13.25894415,9.95942104,-7.49999856,-13.76370757,-1.81733646,-4.00619248
16.664,-2.29997102,0.80634187,96.39632606,0.33663683,0.95934167,-0.24194951,10.23973056,1.68336762,-4.5651837,13.42741407,0.23435259,-10.9563868,-4.04952644,-7.49999857,13.04539614,-2.36778387,0.73898105,56.84881213,0.99219895,-12.83725451,9.97376706,-7.49999857,-13.73737689,-1.96632035,-3.86967614
16.668,-2.53275738,1.05316073,96.03979404,0.33725919,0.96023809,-0.24680856,9.60577279,1.53860699,-4.37236505,13.38458545,0.23360509,-10.55393295,-3.43260195,-7.4999986,13.08583878,-2.21088852,0.31188134,56.19254877,0.98074499,-12.25972515,10.34443111,-7.4999986,-13.98507992,-2.31574959,-3.4686119
16.672,-2.6641584,1.18923632,95.84713334,0.33767183,0.96098989,-0.25151843,9.08687057,1.46246096,-4.37240313,13.29804177,0.23209461,-10.28017122,-3.04232473,-7.49999862,13.34248083,-2.09526144,0.08050796,55.57721592,0.97000541,-11.92189445,10.44804897,-7.49999862,-14.12927765,-2.51917561,-3.27317158
16.676,-2.77811431,1.25790613,95.63465449,0.33807294,0.96163559,-0.25622068,8.661383,1.40027299,-4.3238308,13.24112507,0.23110123,-10.05342456,-2.7589919,-7.49999865,13.6610305,-1.98781772,-0.15569332,54.93037192,0.95871585,-11.58706627,10.53441406,-7.49999865,-14.19274604,-2.70796241,-3.06771467
16.68,-2.83742073,1.26101541,95.48565319,0.33839311,0.96215517,-0.26085465,8.29475478,1.3849833,-4.3314243,13.13181442,0.2291934,-9.91283442,-2.64109263,-7.49999866,14.0976213,-1.92195607,-0.32262921,54.31840912,0.94803508,-11.32322024,10.57861417,-7.49999866,-14.17411796,-2.82593574,-2.93110759
16.684,-2.92972084,1.29162685,95.27295723,0.3387657,0.96269276,-0.26550781,7.92028829,1.33986867,-4.26523655,13.07212739,0.22815166,-9.73112209,-2.45506126,-7.49999867,14.45028779,-1.8350335,-0.55307651,53.62453291,0.93592466,-11.02017338,10.65269799,-7.49999867,-14.19022576,-2.99179883,-2.73022191
16.688,-3.12881948,1.46685995,94.91318843,0.33932644,0.96337416,-0.27022304,7.4335761,1.19952904,-4.03506443,13.13265807,0.22920812,-9.37048299,-2.01116254,-7.49999869,14.54215137,-1.69838644,-0.99018677,52.79669761,0.92147621,-10.70435917,10.78969042,-7.49999869,-14.3818896,-3.29526563,-2.35147399
16.692,-3.10292641,1.47129937,94.87608525,0.33946924,0.96373143,-0.27479916,7.03992695,1.26187804,-4.08345226,12.96801337,0.22633453,-9.26284779,-1.98569603,-7.49999869,15.0353825,-1.72136183,-1.08155257,52.22719934,0.91153659,-10.59378645,10.81976921,-7.49999869,-14.34733102,-3.29326201,-2.28595278
16.696,-3.35603865,1.71914289,94.41703957,0.34005445,0.96456357,-0.27941804,6.53558728,1.04751794,-3.87965059,13.12123447,0.22900874,-8.88807923,-1.30583107,-7.4999987,14.94019355,-1.50558791,-1.54622422,51.16606904,0.89301637,-10.27765229,10.75659466,-7.4999987,-14.64613149,-3.6518316,-1.83986812
16.7,-3.46006365,1.80452721,94.20439329,0.34035623,0.96501477,-0.28407222,6.10815708,0.97676873,-3.8098304,13.08175167,0.22831964,-8.57339265,-1.10573876,-7.49999869,15.18904779,-1.42427256,-1.84514927,50.37211581,0.87915927,-10.03071598,10.72502659,-7.49999869,-14.71908938,-3.8263493,-1.64903329
